method,model,execFolder,round,chain,beta,isAdapt,value
PT-20,demos.UnidentifiableProduct$Builder,exec_35,3,13,0.0018487943546545028,true,0.1805090683179283
PT-20,demos.UnidentifiableProduct$Builder,exec_35,3,14,9.497454925778622E-4,true,-0.1082043539147288
PT-20,demos.UnidentifiableProduct$Builder,exec_35,3,15,5.433501825164498E-4,true,-0.4939454402070111
PT-20,demos.UnidentifiableProduct$Builder,exec_35,3,16,3.247806531204E-4,true,0.07784883378873753
PT-20,demos.UnidentifiableProduct$Builder,exec_35,3,17,2.1443422949727004E-4,true,-0.07477543677780119
PT-20,demos.UnidentifiableProduct$Builder,exec_35,3,18,1.3270823675461764E-4,true,-0.28938594473348633
PT-20,demos.UnidentifiableProduct$Builder,exec_35,3,19,0.0,true,0.152340050006028
PT-20,demos.UnidentifiableProduct$Builder,exec_35,4,0,1.0,true,-0.02160040956554843
PT-20,demos.UnidentifiableProduct$Builder,exec_35,4,1,0.6351812006859613,true,-0.11450652412255054
PT-20,demos.UnidentifiableProduct$Builder,exec_35,4,2,0.3838408480684307,true,-0.024244539126434317
PT-20,demos.UnidentifiableProduct$Builder,exec_35,4,3,0.27826202565002683,true,0.16020393870383134
PT-20,demos.UnidentifiableProduct$Builder,exec_35,4,4,0.12187910858397814,true,0.365536566817163
PT-20,demos.UnidentifiableProduct$Builder,exec_35,4,5,0.06703581646760398,true,-0.11997377931015167
PT-20,demos.UnidentifiableProduct$Builder,exec_35,4,6,0.028811440634113915,true,0.2847130740760956
PT-20,demos.UnidentifiableProduct$Builder,exec_35,4,7,0.017758472206115285,true,0.019558678027550156
PT-20,demos.UnidentifiableProduct$Builder,exec_35,4,8,0.013385641723980176,true,-0.1383301195331837
PT-20,demos.UnidentifiableProduct$Builder,exec_35,4,9,0.009197151849142663,true,0.0057589226673939176
PT-20,demos.UnidentifiableProduct$Builder,exec_35,4,10,0.0072786637365326035,true,-0.09407339995841121
PT-20,demos.UnidentifiableProduct$Builder,exec_35,4,11,0.0046320821303827715,true,-0.10396170653466041
PT-20,demos.UnidentifiableProduct$Builder,exec_35,4,12,0.0017778099720455736,true,-0.12183623490887782
PT-20,demos.UnidentifiableProduct$Builder,exec_35,4,13,8.36124371832651E-4,true,0.26644126349092667
PT-20,demos.UnidentifiableProduct$Builder,exec_35,4,14,4.580893203650825E-4,true,0.16597596969514009
PT-20,demos.UnidentifiableProduct$Builder,exec_35,4,15,1.7414243194190142E-4,true,0.1776047099517355
PT-20,demos.UnidentifiableProduct$Builder,exec_35,4,16,9.365365660261682E-5,true,-0.004196848543790277
PT-20,demos.UnidentifiableProduct$Builder,exec_35,4,17,5.2524171274805564E-5,true,0.21354357111094271
PT-20,demos.UnidentifiableProduct$Builder,exec_35,4,18,2.8243134091385836E-5,true,-0.1896109123137235
PT-20,demos.UnidentifiableProduct$Builder,exec_35,4,19,0.0,true,0.20048905764023484
PT-20,demos.UnidentifiableProduct$Builder,exec_35,5,0,1.0,true,-0.11378072682745591
PT-20,demos.UnidentifiableProduct$Builder,exec_35,5,1,0.5722364065553321,true,-0.1403449220787935
PT-20,demos.UnidentifiableProduct$Builder,exec_35,5,2,0.26295866635450854,true,-0.017302668024351774
PT-20,demos.UnidentifiableProduct$Builder,exec_35,5,3,0.14436559543074867,true,0.4454500644780696
PT-20,demos.UnidentifiableProduct$Builder,exec_35,5,4,0.0860585524429657,true,-0.16184056104356892
PT-20,demos.UnidentifiableProduct$Builder,exec_35,5,5,0.04907494521985542,true,0.013102620944356172
PT-20,demos.UnidentifiableProduct$Builder,exec_35,5,6,0.025768061470250337,true,-0.09777458349288827
PT-20,demos.UnidentifiableProduct$Builder,exec_35,5,7,0.012896987985063267,true,0.18009429420908651
PT-20,demos.UnidentifiableProduct$Builder,exec_35,5,8,0.0057441871375815785,true,-0.05497752306575112
PT-20,demos.UnidentifiableProduct$Builder,exec_35,5,9,0.002921312612320155,true,0.06401542679524024
PT-20,demos.UnidentifiableProduct$Builder,exec_35,5,10,0.0017173646605235134,true,0.02653131670116547
PT-20,demos.UnidentifiableProduct$Builder,exec_35,5,11,0.0010676861724666473,true,-0.0032297454022340356
PT-20,demos.UnidentifiableProduct$Builder,exec_35,5,12,6.112192489723224E-4,true,-0.05226236373103422
PT-20,demos.UnidentifiableProduct$Builder,exec_35,5,13,3.3315056514530446E-4,true,-0.015218100725856368
PT-20,demos.UnidentifiableProduct$Builder,exec_35,5,14,2.2401670104150653E-4,true,0.09105407104122372
PT-20,demos.UnidentifiableProduct$Builder,exec_35,5,15,9.23576818337985E-5,true,0.021039507372880267
PT-20,demos.UnidentifiableProduct$Builder,exec_35,5,16,4.968725120593787E-5,true,0.09202964525755084
PT-20,demos.UnidentifiableProduct$Builder,exec_35,5,17,2.557803482399168E-5,true,-0.23061409968009774
PT-20,demos.UnidentifiableProduct$Builder,exec_35,5,18,1.1610190620238192E-5,true,0.06890833952249883
PT-20,demos.UnidentifiableProduct$Builder,exec_35,5,19,0.0,true,-0.028494067685337746
PT-20,demos.UnidentifiableProduct$Builder,exec_35,6,0,1.0,true,-0.023475533731403406
PT-20,demos.UnidentifiableProduct$Builder,exec_35,6,1,0.5597105350733543,true,0.009121884658386937
PT-20,demos.UnidentifiableProduct$Builder,exec_35,6,2,0.2395592937882554,true,-0.13969236816281597
PT-20,demos.UnidentifiableProduct$Builder,exec_35,6,3,0.12343327947305831,true,-0.02258965394028875
PT-20,demos.UnidentifiableProduct$Builder,exec_35,6,4,0.0665107368722559,true,0.0909060300870018
PT-20,demos.UnidentifiableProduct$Builder,exec_35,6,5,0.03750056205883108,true,0.13370298833432254
PT-20,demos.UnidentifiableProduct$Builder,exec_35,6,6,0.01673713103602159,true,-0.06506633146715966
PT-20,demos.UnidentifiableProduct$Builder,exec_35,6,7,0.007458595558618801,true,0.04972769752782207
PT-20,demos.UnidentifiableProduct$Builder,exec_35,6,8,0.0042651503888102935,true,-0.20421814960711498
PT-20,demos.UnidentifiableProduct$Builder,exec_35,6,9,0.0026275373623597326,true,-0.1436057565596218
PT-20,demos.UnidentifiableProduct$Builder,exec_35,6,10,0.0016787675336529463,true,-0.07480486430911533
PT-20,demos.UnidentifiableProduct$Builder,exec_35,6,11,9.112282991018303E-4,true,-0.03520747885586513
PT-20,demos.UnidentifiableProduct$Builder,exec_35,6,12,4.555684852975435E-4,true,0.18921957018555025
PT-20,demos.UnidentifiableProduct$Builder,exec_35,6,13,2.651249349241203E-4,true,-0.14519762735141487
PT-20,demos.UnidentifiableProduct$Builder,exec_35,6,14,1.4683953267737748E-4,true,-0.06645140090688846
PT-20,demos.UnidentifiableProduct$Builder,exec_35,6,15,8.337353659327195E-5,true,0.050710567247605615
PT-20,demos.UnidentifiableProduct$Builder,exec_35,6,16,4.414958242875983E-5,true,-0.00853323038393982
PT-20,demos.UnidentifiableProduct$Builder,exec_35,6,17,1.874946523917821E-5,true,0.04344942775456666
PT-20,demos.UnidentifiableProduct$Builder,exec_35,6,18,7.18480562198501E-6,true,0.1304879690943892
PT-20,demos.UnidentifiableProduct$Builder,exec_35,6,19,0.0,true,0.007635580487521274
PT-20,demos.UnidentifiableProduct$Builder,exec_35,7,0,1.0,true,-0.08765051877945661
PT-20,demos.UnidentifiableProduct$Builder,exec_35,7,1,0.4531857735602518,true,-0.013936739390589653
PT-20,demos.UnidentifiableProduct$Builder,exec_35,7,2,0.24725196863052107,true,0.07958518635339758
PT-20,demos.UnidentifiableProduct$Builder,exec_35,7,3,0.12586615951842828,true,0.043348799668853084
PT-20,demos.UnidentifiableProduct$Builder,exec_35,7,4,0.05929916923372999,true,-0.08250001446669951
PT-20,demos.UnidentifiableProduct$Builder,exec_35,7,5,0.03352247418687128,true,0.006036142081190688
PT-20,demos.UnidentifiableProduct$Builder,exec_35,7,6,0.02113261787108834,true,0.10534254796888327
PT-20,demos.UnidentifiableProduct$Builder,exec_35,7,7,0.011899451535883105,true,-0.059975531773091645
PT-20,demos.UnidentifiableProduct$Builder,exec_35,7,8,0.005827602889705666,true,0.05589218443241549
PT-20,demos.UnidentifiableProduct$Builder,exec_35,7,9,0.00325145232207656,true,-0.011746813939873335
PT-20,demos.UnidentifiableProduct$Builder,exec_35,7,10,0.0018278652979182902,true,-0.011564232117959298
PT-20,demos.UnidentifiableProduct$Builder,exec_35,7,11,9.246078662737772E-4,true,-0.02892435343002864
PT-20,demos.UnidentifiableProduct$Builder,exec_35,7,12,3.7982571104535733E-4,true,0.03719005281971381
PT-20,demos.UnidentifiableProduct$Builder,exec_35,7,13,2.3834606709478056E-4,true,0.02817145950594483
PT-20,demos.UnidentifiableProduct$Builder,exec_35,7,14,1.3851142243990325E-4,true,-0.06661866949273709
PT-20,demos.UnidentifiableProduct$Builder,exec_35,7,15,7.266837626412979E-5,true,-0.007743674744844397
PT-20,demos.UnidentifiableProduct$Builder,exec_35,7,16,3.655019144822537E-5,true,-0.032441925395242974
PT-20,demos.UnidentifiableProduct$Builder,exec_35,7,17,1.6263037734379267E-5,true,0.014794130872001245
PT-20,demos.UnidentifiableProduct$Builder,exec_35,7,18,6.4048681963773995E-6,true,-0.051781086405988316
PT-20,demos.UnidentifiableProduct$Builder,exec_35,7,19,0.0,true,-0.03181921739623139
PT-20,demos.UnidentifiableProduct$Builder,exec_35,8,0,1.0,true,-0.004045423495395441
PT-20,demos.UnidentifiableProduct$Builder,exec_35,8,1,0.49480230513029166,true,-0.008486141176282106
PT-20,demos.UnidentifiableProduct$Builder,exec_35,8,2,0.2533909780766572,true,-0.008360492578875351
PT-20,demos.UnidentifiableProduct$Builder,exec_35,8,3,0.14237839035392563,true,-0.018800308541136363
PT-20,demos.UnidentifiableProduct$Builder,exec_35,8,4,0.0791633066115439,true,-0.007477018823080101
PT-20,demos.UnidentifiableProduct$Builder,exec_35,8,5,0.04383782221513702,true,0.0318608420856702
PT-20,demos.UnidentifiableProduct$Builder,exec_35,8,6,0.023375352858206723,true,-0.014929623743701223
PT-20,demos.UnidentifiableProduct$Builder,exec_35,8,7,0.011805991990402382,true,-0.021544158170004442
PT-20,demos.UnidentifiableProduct$Builder,exec_35,8,8,0.006706723064489891,true,0.00521327467323108
PT-20,demos.UnidentifiableProduct$Builder,exec_35,8,9,0.0035855394649680515,true,-0.026628216896648245
PT-20,demos.UnidentifiableProduct$Builder,exec_35,8,10,0.002003305693248852,true,0.020729681401364344
PT-20,demos.UnidentifiableProduct$Builder,exec_35,8,11,0.001128397187967259,true,0.05510949198936156
PT-20,demos.UnidentifiableProduct$Builder,exec_35,8,12,6.237697727051639E-4,true,0.108102776543042
PT-20,demos.UnidentifiableProduct$Builder,exec_35,8,13,3.2068954086581354E-4,true,0.0036815479979823472
PT-20,demos.UnidentifiableProduct$Builder,exec_35,8,14,1.5386003449616606E-4,true,0.02768393346708067
PT-20,demos.UnidentifiableProduct$Builder,exec_35,8,15,8.543029998471583E-5,true,0.02904504070628956
PT-20,demos.UnidentifiableProduct$Builder,exec_35,8,16,4.629557811180395E-5,true,0.032104994420784155
PT-20,demos.UnidentifiableProduct$Builder,exec_35,8,17,2.2858894380655464E-5,true,-0.09509843536650993
PT-20,demos.UnidentifiableProduct$Builder,exec_35,8,18,9.605608183343226E-6,true,-0.06006084988233112
PT-20,demos.UnidentifiableProduct$Builder,exec_35,8,19,0.0,true,0.0011144907191862246
PT-20,demos.UnidentifiableProduct$Builder,exec_35,9,0,1.0,true,0.017598937711399906
PT-20,demos.UnidentifiableProduct$Builder,exec_35,9,1,0.5409669782984967,true,-0.029007264992399813
PT-20,demos.UnidentifiableProduct$Builder,exec_35,9,2,0.27264044046374836,true,-0.05304193372812733
PT-20,demos.UnidentifiableProduct$Builder,exec_35,9,3,0.14592358082573983,true,-0.058776387354450774
PT-20,demos.UnidentifiableProduct$Builder,exec_35,9,4,0.0769999393253828,true,-0.008340042681409063
PT-20,demos.UnidentifiableProduct$Builder,exec_35,9,5,0.04163211847804402,true,0.0227004147177699
PT-20,demos.UnidentifiableProduct$Builder,exec_35,9,6,0.023848366767071076,true,0.059896950836884885
PT-20,demos.UnidentifiableProduct$Builder,exec_35,9,7,0.013363530828161491,true,0.019903157326180955
PT-20,demos.UnidentifiableProduct$Builder,exec_35,9,8,0.007378200651661949,true,0.03939885019214788
PT-20,demos.UnidentifiableProduct$Builder,exec_35,9,9,0.003938744768033853,true,0.011985890240874476
PT-20,demos.UnidentifiableProduct$Builder,exec_35,9,10,0.0022575401971389247,true,0.022053908158964526
PT-20,demos.UnidentifiableProduct$Builder,exec_35,9,11,0.0012423046245014383,true,0.0073797493374016315
PT-20,demos.UnidentifiableProduct$Builder,exec_35,9,12,6.665141653208638E-4,true,-0.002116202529351469
PT-20,demos.UnidentifiableProduct$Builder,exec_35,9,13,3.447326419411408E-4,true,-0.012941129985858184
PT-20,demos.UnidentifiableProduct$Builder,exec_35,9,14,1.8405758934249617E-4,true,0.008547229968867242
PT-20,demos.UnidentifiableProduct$Builder,exec_35,9,15,9.624207810147627E-5,true,-0.0016217900155107952
PT-20,demos.UnidentifiableProduct$Builder,exec_35,9,16,4.746246083242973E-5,true,0.004885316104870352
PT-20,demos.UnidentifiableProduct$Builder,exec_35,9,17,2.269641634706004E-5,true,-0.01061242089462123
PT-20,demos.UnidentifiableProduct$Builder,exec_35,9,18,9.255092154510733E-6,true,-0.01981691325572095
PT-20,demos.UnidentifiableProduct$Builder,exec_35,9,19,0.0,true,-0.025407304185825763
PT-20,demos.UnidentifiableProduct$Builder,exec_35,10,0,1.0,false,-0.028402153925591908
PT-20,demos.UnidentifiableProduct$Builder,exec_35,10,1,0.5808165474692754,false,0.007745641522468641
PT-20,demos.UnidentifiableProduct$Builder,exec_35,10,2,0.3139619709112052,false,-0.011015466311219186
PT-20,demos.UnidentifiableProduct$Builder,exec_35,10,3,0.16577095324704924,false,-0.017311614944229715
PT-20,demos.UnidentifiableProduct$Builder,exec_35,10,4,0.09176195024267712,false,-0.0357664708502703
PT-20,demos.UnidentifiableProduct$Builder,exec_35,10,5,0.04834436292728309,false,-0.014645972901983688
PT-20,demos.UnidentifiableProduct$Builder,exec_35,10,6,0.024616627716996364,false,-0.017944206982561467
PT-20,demos.UnidentifiableProduct$Builder,exec_35,10,7,0.012902632894253216,false,0.014334598370838416
PT-20,demos.UnidentifiableProduct$Builder,exec_35,10,8,0.0071011247749511106,false,-0.013261254362477035
PT-20,demos.UnidentifiableProduct$Builder,exec_35,10,9,0.0037475955652474194,false,-0.002551371994435399
PT-20,demos.UnidentifiableProduct$Builder,exec_35,10,10,0.0021084325728119814,false,0.01702458133905557
PT-20,demos.UnidentifiableProduct$Builder,exec_35,10,11,0.0010787490198188713,false,0.006397551360693763
PT-20,demos.UnidentifiableProduct$Builder,exec_35,10,12,5.997097235234618E-4,false,-0.0023835688395135494
PT-20,demos.UnidentifiableProduct$Builder,exec_35,10,13,3.208613438966819E-4,false,0.0363126979901773
PT-20,demos.UnidentifiableProduct$Builder,exec_35,10,14,1.6942867600738663E-4,false,0.015071216325213728
PT-20,demos.UnidentifiableProduct$Builder,exec_35,10,15,9.122930863617904E-5,false,-0.00395916802685378
PT-20,demos.UnidentifiableProduct$Builder,exec_35,10,16,4.796337037545291E-5,false,0.0194836009435915
PT-20,demos.UnidentifiableProduct$Builder,exec_35,10,17,2.3133292922753538E-5,false,0.017482188136532767
PT-20,demos.UnidentifiableProduct$Builder,exec_35,10,18,8.731126512460288E-6,false,0.017065734684027712
PT-20,demos.UnidentifiableProduct$Builder,exec_35,10,19,0.0,false,-0.001083679674387154
PT-10,demos.XY$Builder,exec_19,0,0,1.0,true,1.0
PT-10,demos.XY$Builder,exec_19,0,1,0.8888888888888888,true,0.9790774280321002
PT-10,demos.XY$Builder,exec_19,0,2,0.7777777777777778,true,0.29411841679176404
PT-10,demos.XY$Builder,exec_19,0,3,0.6666666666666666,true,-1.0
PT-10,demos.XY$Builder,exec_19,0,4,0.5555555555555556,true,-0.9192907234006086
PT-10,demos.XY$Builder,exec_19,0,5,0.4444444444444444,true,0.49067600166264047
PT-10,demos.XY$Builder,exec_19,0,6,0.3333333333333333,true,-1.0
PT-10,demos.XY$Builder,exec_19,0,7,0.2222222222222222,true,0.029092124426157856
PT-10,demos.XY$Builder,exec_19,0,8,0.1111111111111111,true,0.09554585546999379
PT-10,demos.XY$Builder,exec_19,0,9,0.0,true,-0.2330171180298833
PT-10,demos.XY$Builder,exec_19,1,0,1.0,true,0.21525561773029614
PT-10,demos.XY$Builder,exec_19,1,1,0.6670438442469069,true,-0.14563391780864665
PT-10,demos.XY$Builder,exec_19,1,2,0.6514498291257279,true,0.17326395650680526
PT-10,demos.XY$Builder,exec_19,1,3,0.6032189559849701,true,-0.28739603115806434
PT-10,demos.XY$Builder,exec_19,1,4,0.5411607701833194,true,0.39061318336068707
PT-10,demos.XY$Builder,exec_19,1,5,0.4574079835046936,true,-0.24489012186657969
PT-10,demos.XY$Builder,exec_19,1,6,0.3051887308947123,true,-0.09093074314460253
PT-10,demos.XY$Builder,exec_19,1,7,0.21789304823009542,true,0.8389201819171995
PT-10,demos.XY$Builder,exec_19,1,8,0.09807099658692188,true,-0.5888376252002518
PT-10,demos.XY$Builder,exec_19,1,9,0.0,true,0.9104781120747768
PT-10,demos.XY$Builder,exec_19,2,0,1.0,true,-0.006081140624475175
PT-10,demos.XY$Builder,exec_19,2,1,0.8840275183009769,true,0.5568931174187367
PT-10,demos.XY$Builder,exec_19,2,2,0.7676580005594478,true,0.16645283427367166
PT-10,demos.XY$Builder,exec_19,2,3,0.6715389017766491,true,0.1396749138920764
PT-10,demos.XY$Builder,exec_19,2,4,0.6144546112008251,true,0.5982012673111534
PT-10,demos.XY$Builder,exec_19,2,5,0.5080848515163015,true,-0.36731045322557937
PT-10,demos.XY$Builder,exec_19,2,6,0.39659203940614046,true,-0.10908355673902854
PT-10,demos.XY$Builder,exec_19,2,7,0.29288700499488146,true,-0.37455386051361356
PT-10,demos.XY$Builder,exec_19,2,8,0.04985689304399434,true,-0.11946774847651849
PT-10,demos.XY$Builder,exec_19,2,9,0.0,true,-0.2233577544086692
PT-10,demos.XY$Builder,exec_19,3,0,1.0,true,0.33041571822781485
PT-10,demos.XY$Builder,exec_19,3,1,0.823410368946565,true,0.028238508893433226
PT-10,demos.XY$Builder,exec_19,3,2,0.7401117318282089,true,0.23286170937796186
PT-10,demos.XY$Builder,exec_19,3,3,0.6894789553501794,true,0.5527756180197404
PT-10,demos.XY$Builder,exec_19,3,4,0.5872591756001115,true,0.3719957781535876
PT-10,demos.XY$Builder,exec_19,3,5,0.5153853891310856,true,0.1844706512623302
PT-10,demos.XY$Builder,exec_19,3,6,0.3951499473148167,true,0.3800802303949943
PT-10,demos.XY$Builder,exec_19,3,7,0.2660920768489596,true,0.09613206508342101
PT-10,demos.XY$Builder,exec_19,3,8,0.047988276644970844,true,0.08463202496199812
PT-10,demos.XY$Builder,exec_19,3,9,0.0,true,-0.22363820808994309
PT-10,demos.XY$Builder,exec_19,4,0,1.0,true,0.4416188341859054
